"Hasegawa's Denial","Le Déni de Hasegawa"
"The Fires from Within","Le Feu Intérieur"
"The Cleansing Fire","Le Feu Purificateur"
"The Great Silence","Le Grand Silence"
"Disappearing World Style","Le Monde Disparait"
"The Kami's Whisper","Le Murmure des Kami"
"Well of Desire","Le Puit du Désir"
"The Final Silence","Le Silence éternel"
"The Effortless Path","Le chemin sans effort)"
"Weight of Duty","Le poids du Devoir"
"Slayer's Slash","Le sourire de l'Assassin"
"Tributaries of Trade","Les Affluents du Commerce"
"Wings of the Phoenix","Les Ailes du Phenix"
"The Damned","Les Damnés"
"The Spirits Unbound","Les Esprits déchaînés"
"The Imperial Families","Les Familles Impériales"
"Eyes of Yotogi","Les Yeux de Yotogi"
"The Eyes Betray the Heart","Les yeux trahissent le Coeur"
"Unicorn","Licorne"
"Animal Bond","Lien Animal"
"Karmic Tie","Lien Karmique"
"Blessed Lineage","Lignée Bénie"
"Kuge Lineage","Lignée Kuge"
"Cursed Lineage","Lignée Maudite"
"Pillow Book","Livre de Chevet"
"Spyglass","Longue-Vue"
"Emerald Magistrate","Magistrat d'Emeraude"
"Clan Magistrate","Magistrat de Clan"
"Skulduggery","Magouille"
"Reformed Mahō-Tsukai","Maho Tsukai Converti"
"Mahō or Ninjutsu","Mahō ou Ninjutsu"
"Hands of Earth and Sky","Main de la Terre et du Ciel"
"Healer's Hands","Main du Guérisseur"
"Lost Arm or Lost Hand","Main ou Bras manquant"
"Martial Arts [Unarmed]","Mains Nues"
"Hands of Tides","Mains des Marée"
"Majesty of the Throne","Majesté du Trône"
"Incurable Illness","Maladie incurable"
"Clumsiness","Maladresse"
"Damaged Heart or Organ","Malformation Cardiaque (ou autre organe)"
"Ebisu's Curse","Malédiction d'Ebisu"
"Benten's Curse","Malédiction de Benten"
"Bishamon's Curse","Malédiction de Bishamon"
"Daikoku's Curse","Malédiction de Daikoku"
"Fukurokujin's Curse","Malédiction de Fukurokujin"
"Jurōjin's Curse","Malédiction de Jurojin"
"Kisshōten's Curse","Malédiction de Kishoten"
"Curse, Interpersonal, Spiritual","Malédiction, Interpersonnel, Spirituel"
"Curse, Mental","Malédiction, Mental"
"Curse, Mental, Spiritual","Malédiction, Mental, Spirituel"
"Curse, Physical","Malédiction, Physique"
"Curse, Physical, Spiritual","Malédiction, Physique, Spirituel"
"Curse, Spiritual","Malédiction,Spirituel"
"Mantis","Mante"
"Vendor of Strange Wares","Marchand de l'Etrange"
"Mark of Desecration","Marque de Désécration"
"Hammer","Marteau"
"Slippery Maneuvers","Marée Favorable"
"Mask of Wind","Masque du Vent"
"Club","Masse"
"Materialism","Materialiste"
"Masterful Builder","Maître d'Ouvrage"
"Master of Elements","Maître des Eléments"
"Medicine","Medecine"
"Mental, Scar","Mental, Cicatrice"
"Mental, Interpersonal","Mental, Interpersonnel"
"Mental, Physical","Mental, Physique"
"Mental, Spiritual","Mental, Spirituel"
"Mental, Virtue","Mental, Vertue"
"Kitsuki's Method","Methode Kitsuki"
"Wargear","Militaire"
"Discomfiting Countenance","Mine Déconcertante"
"Minor","Mineur"
"Thoroughness, patience or calm","Minutie, Patience et Calme"
"Reflections of P'an Ku","Miroir de P'an Ku"
"Fashion","Mode"
"Shape the Flesh","Modelet la Chair"
"Cadence","Modulation de Voix"
"Monk","Moine"
"Harvester","Moisonneuse"
"To Tread the Sword","Mon épée est ton Bouclier"
"World of Shadows","Monde des Ombres"
"Wolf's Proposal","Montrer Patte Blanche"
"Utaku Steed","Monture Utaku"
"Wall of Fire","Mur de Feu"
"Wall of Earth","Mur de Terre"
"Sinful Whispers","Murmure du pêché"
"Whispers of Court","Murmures de Cour"
"Lord Bayushi's Whispers","Murmures du Seigneur Bayushi"
"Field Medicine","Médecine de Terrain"
"Meditation","Méditation"
"Precise Memory","Mémoire Eidétique"
"Despised in [City]","Méprisé dans [Ville]"
"Ashidaka's Method","Méthode Ashidaka"
"Navigator","Navigateur"
"Well Connected","Ne manque pas de Ressource"
"Nerve Damage","Nerfs Touchés"
"Lost Name","Nom Volé"
"Gaijin Name, Culture or Appearance","Nom, Culture ou Apparence Gaijin"
"Noxious Cloud","Nuage Empoisonné"
"Born in the Saddle","Né en Selle"
"Engineer's Kit","Nécessaire d'ingénieur"
"Bowyer's Kit","Nécessaire pour la Fabrication d'arcs et flèches"
"Calligraphy Set","Nécessaire à Calligraphie"
"Climbing Kit","Nécessaire à Escalade"
"Tea Set (portable)","Nécessaire à Thé"
"Traveling Pack","Nécessaire à Voyage"
"Divination Kit","Nécessaire à la Divination"
"Subtle Observer","Observateur subtil"
"Obtuse","Obtus"
"Keen Smell","Odorat Parfait"
"Shinseist Monk Order","Ordre Monastique Shinseiste"
"Fortunist Monk Order","Ordre Monastique des Fortunistes"
"Togashi Tattooed Order","Ordre Tatoué Togashi"
"Togashi Order","Ordre Togashi"
"Lead from the Front","Ordre du Front"
"Unusual Name Origin","Origine de Nom inhabituelle"
"Feigned Opening","Ouverture Feinte"
"Keen Hearing","Ouïe Parfaite"
"By the Light of the Lord Moon","Par la Lumière du Seigneur Lune"
"Paragon of Honor","Parangon de l'Honneur"
"Paragon of Compassion","Parangon de la Compassion"
"Paragon of Courtesy","Parangon de la Courtoisie"
"Paragon of Righteousness","Parangon de la Droiture"
"Paragon of Duty and Loyalty","Parangon de la Loyauté et du Devoir"
"Paragon of Sincerity","Parangon de la Sincérité"
"Paragon of Courage","Parangon du Courage"
"Umbrella","Parapluie"
"The Wind Blows Both Ways","Parler à double tranchant"
"Adopted Peasant","Paysan adopté"
"Heartpiercing Strike","Perce Neige, Fleur de Sang"
"Lost in the Darkness","Perdu dans les Ténèbres"
"Perfectionism","Perfectionniste"
"Dazzling Performance","Performance Eblouissante"
"Small Shield","Petit Bouclier"
"Small Stature","Petite Taille"
"Little Truths","Peu de Vérités"
"Fear of Death","Peur de la Mort"
"Phobia","Phobie"
"Physical","Physique"
"Physical (Appearance","Physique (Apparence)"
"Physical, Scar","Physique, Cicatrice"
"Physical, Interpersonal","Physique, Interpersonnel"
"Physical, Interpersonal, Scar","Physique, Interpersonnel, Cicatrice"
"Physical, Mental","Physique, Mental"
"Physical, Spiritual","Physique, Spirituel"
"Sea Legs","Pied Marin"
"Pillar of Calm","Pillier du Calme"
"Expert Tracker","Pisteur Chevronné"
"Snaring","Piège"
"Way of the Willow","Plie mais ne rompt pas"
"Sacred Fist","Poing Sacré"
"Flame Fist","Poing de Feu"
"Earthen Fist","Poing de Terre"
"Water Fist","Poing des Eaux"
"Air Fist","Poing des Vents"
"Poison (per vial)","Poison (par Fiole)"
"Rokugani Pony","Poney Rokugani"
"Regal Bearing","Port Royal"
"Crescent Moon Style","Position du Croissant de Lune"
"Gossip","Potins"
"Take Them Alive","Prenez les Vivants"
"Lord Hida's Grip","Prise du Seigneur Hida"
"Grasp of Earth","Prison de Terre"
"Spiritual Protector","Protecteur Spirituel "
"Ki Protection","Protection du Ki"
"Threshold Barrier","Protection du Seuil"
"Incite Haunting","Provoquer la Hantise"
"Hawk's Precision","Précision de l'Aigle"
"Foreseen in the Stars","Prédit dans les Etoiles"
"Resilient Readiness","Préparation Résiliente"
"Daishō Stand","Présentoir pour Daisho"
"Priest","Prêtre"
"Power of the Earth Dragon","Puissance du Dragon de la Terre"
"Purge the Wicked","Purger le Mal"
"Cleansing Spirit","Purifier l'Esprit"
"Sleeping Garb","Pyjama"
"Whetstone","Pïerre à Aiguiser"
"Mundane","Quelconque"
"Lightning Raid","Raid Eclair"
"Traveling Rations (per meal)","Ration de Voyage (par repas)"
"Quick Reflexes","Reflexes Rapides"
"Yotogi's Piercing Gaze","Regard perçant Yotogi"
"Stirring the Embers","Remuer les Cendres"
"Performance","Représentation"
"Awe of Heaven","Respect et Crainte du Ciel"
"Resplendent","Respendissant"
"Sensing the Breeze","Ressentir la Brise"
"Fiend's Retreat","Retraite des Alliés"
"Scorn of [One Group]","Risé de [Groupe]"
"Cleansing Rite","Rite de Purification"
"Rituals","Rituels"
"Sanctified Robes","Robes sanctifiées"
"Signature Scrolls","Rouleau de ratification"
"Kingdom of Paper and Ink","Royaume d'Encre et de Papier"
"Lord Akodo's Roar","Rugissement du Seigneur Akodo"
"Silencing Stroke","Réduire abu Silence"
"Spread Corruption","Répandre la Corruption"
"Professional Saboteur","Saboteur Professionnel"
"Glorious Sacrifice","Sacrifice Glorieux"
"Sacred","Sacré"
"Fukurokujin's Wit","Sagesse de Fukurokujin"
"Tainted Blood","Sang Corrompu"
"Blood of Osano-wo","Sang d'Osano-wo"
"Blood of the Kami","Sang des Kami"
"Blood of the Dragon","Sang du Dragon"
"Blood and Mortar","Sang et Mortier"
"Blowgun","Sarbacane"
"Stolen Knowledge","Savoir Volé"
"Personal Seal or Chop","Sceau ou Tampon"
"Skepticism","Sceptique"
"Kakita Pattern","Secret de Forge Kakita"
"Secrets on the Wind","Secret sur Vent"
"Servant of the Kami","Serviteur des Kami"
"Warded Shikigami","Shikigami de Protection"
"Shinobi, Courtier","Shinobi, Courtisan"
"Shugenja, Artisan","Shugenja, Artisan"
"Shugenja, Bushi","Shugenja, Bushi"
"Shugenja, Courtier, Shinobi","Shugenja, Courtisan, Shinobi"
"Air Shūji","Shuji de l'Air"
"Water Shūji","Shuji de l'Eau"
"Earth Shūji","Shuji de la Terre"
"Fire Shūji","Shuji du Feu"
"Void Shūji","Shuji du Vide"
"Scouring Sirocco","Sirocco Abrasif"
"Durable","Solide"
"Loneliness","Solitude"
"Dark Reflection","Sombre Reflet"
"Dark Secret","Sombre Secret"
"Light Sleeper","Sommeil Léger"
"Breath of the Fire Dragon","Souffle du Dragon de Feu"
"Support of [One Group]","Soutien de [Groupe]"
"Spiritual","Spirituel"
"Spiritual Artisan","Spirituel, Artisan"
"Spiritual, Scar","Spirituel, Cicatrice"
"Spiritual Shackles","Spirituel, Entrave"
"Spiritual, Interpersonal","Spirituel, Interpersonnel"
"Design","Stylisme"
"Subtle","Subtil"
"Whispers of Cruelty","Supposé Cruel"
"Whispers of Poverty","Supposé Indigent"
"Whispers of Failure","Supposé Manquant de réussite"
"Whispers of Doom","Supposé Maudit"
"Whispers of Treachery","Supposé Traître"
"Deafness","Surdité"
"Survival","Survie"
"Voice of Authority","Symbole d'Autorité"
"Symbol of Earth","Symbole de la Terre"
"Token of Memory","Symbole du Souvenir"
"Tactics","Tactique"
"Stonewall Tactics","Tactique du Mur de Pierre"
"Knife","Tanto"
"Uchema's Technique","Technique Uchema"
"Item Patterns","Technique de Forge"
"Rushing Avalanche Style","Technique de l'Avalanche Rugissante"
"Iron Forest Style","Technique de la Forêt d'Acier"
"Veiled Menace Style","Technique de la Menace Voilée"
"Open-Hand Style","Technique de la main ouverte"
"Iron in the Mountains Style","Technique du Fer dans la Pierre"
"Coiling Serpent Style","Technique du Serpent enroulé"
"Spinning Blades Style","Technique du Tourbillon de lames"
"Pelting Hail Style","Technique du bombardement de Grêle"
"Tent (small)","Tente (Petite)"
"Tent (yurt)","Tente (Yourte)"
"Sailor's Garb","Tenue de Marin"
"Inconspicuous Garb","Tenue discrète"
"Earth","Terre"
"Rise, Earth","Terre, Entend mon Appel"
"Tetsubō of Earth","Tetsubo de la Terre"
"Theology","Theologie"
"Tea","Thé"
"Sake Cup","Timbale de Sake"
"Spin the Web","Tisser sa Toile"
"Brushwork","Toiles et Pinceau"
"Tomb of Jade","Tombe de Jade"
"Tortoise","Tortue"
"Death Touch","Toucher Mortel"
"Nature's Touch","Toucher de Dame Nature"
"Touch the Void Dragon","Toucher le Dragon du Vide"
"I Will Always Return","Toujours, je reviendrai"
"All Arts Are One","Tout Art est Unique"
"All in Jest","Tout en Plaisantant"
"Traces of Passage","Traces de Passage"
"Kitsune Impersonator Tradition","Tradition des imposteurs Kitsune"
"Razor-Edged","Tranchant"
"Razor-edged","Tranchant"
"Empathic Transfer","Transfert Empathique"
"Elemental Transmutation","Transmutation Elementaires"
"Battle Trauma","Traumatisme de Guerre"
"Labor","Travaux Fermiers"
"Earthquake","Tremblement de Terre"
"Makeup Kit","Trousse de Maquillage"
"Medicine Kit","Trousse deu Medecin"
"Smithy's Kit","Trousse du Forgeron"
"Sapper's Kit","Trousse du Sapeur"
"Treasures of the Carp","Trésor de la Carpe"
"Goblin Killer","Tueur de Bakemono"
"Roll a ten-sided die again to determin your lost family heirloom, which exists somewhere in the world. You choose one quality and the GM chooses one quality; these are applied to the item. You do not know where the heirloom is, but you could later reclaim it during the campaign.","Un 'héritage perdu déterminé par 1 D10 existe quelquepart dans ce monde; Vous et votre MJ choisissez une qualité pour cette objet dans la liste des qualités page 240. Vous ne savez pas où est cet objet mais vous pourrez en prendre possession plus tard dans la campagne"
"Rustling of Leaves","Un Bruissement de Feuille"
"A Bottomless Ocean","Un Ocean sans Fond"
"One with the Void","Un avec le Vide"
"One with the Elements","Un avec les Eléments"
"One Weapon of Rarity 6 or Lower","Une arme de rareté 6 ou moins"
"One Sword of Rarity 7 or Lower","Une épée de rareté 7 ou moins"
"Lost Leg","Unijambiste"
"Bitter Betrothal","Union Amère"
"Blissful Betrothal","Union Heureuse"
"Demon, Begone!","Vade Retro"
"Ever-Changing Waves","Vague toujours changeante"
"Ruthless Victor","Vainqueur sans pitié"
"Vengeance for the Fallen","Vengeance des Déchus"
"Blessed Wind","Vent Béni"
"Swirling Desert Wind","Vent Tourbillonnant du Désert"
"Void","Vide"
"Vigilance of Mind","Vigilance de l'Esprit"
"City [choose one]","Ville [choisissez]"
"Maimed Visage","Visage Balafré"
"Keen Sight","Vision Parfaite"
"Lady Shinjo's Speed","Vitesse de Dame Shinjo"
"Speed of Heaven","Vitesse du Ciel"
"Way of the Carp","Voie de la Carpe"
"Way of the Crane","Voie de la Grue"
"Path to Inner Peace","Voie de la Paix Intérieure"
"Way of the Tortoise","Voie de la Tortue"
"Way of the Crab","Voie du Crabe"
"Way of the Dragon","Voie du Dragon"
"Way of the Lion","Voie du Lion"
"Way of the Falling Star","Voie du Météor"
"Way of the Phoenix","Voie du Phenix"
"Worldly Rōnin Path","Voie du Ronin Mondain"
"Way of the Earthquake","Voie du Tremblement de Terre"
"Sai","Voile"
"Voice of the Emperor","Voix de l'Empereur"
"Indomitable Will","Volonté indomptable"
"Vapor of Nightmares","Volutes de Cauchemards"
"You gain the Fallen Ancestor disadvantage (see 98). Choose one of your character's rings; you may reduce the value of that ring by 1 to increase the value of your Void Ring by 1 (this still cannot raise it above 3).","Vous avez le désavantage (Ancêtre déchu-page 98), Vous pouvez diminuer un anneau de 1 au profit de votre anneau Vide (sans excéder 3)"
"You gain the Haunting (Void) adversity (see page 122 of the core rulebook). This can be assigned in excess of the normal limitations on disadvantages at character creation. Roll a ten-sided die again to determine a Martial skill; gain +1 rank in that skill.","Vous avez le désavantage (Hanté-page 122 et gagnez 1 rang dans une Compétence Martiale déterminée par 1d10"
"You gain the Blessed Lineage advantage (see page 103) (this can be assigned in excess of the normal limitations on advantages at character creation).","Vous bénéficiez de l'avantage (Lignée Bénie-page 103)"
"You gain the Blessed Lineage advantage (see page 103 of the core rulebook). This can be assigned in excess of the normal limitations on disadvantages at character creation. While on the Wall, your glory rank is treated as 1 higher.","Vous bénéficiez de l'avantage (Lignée Bénie-page 103), Votre rang de Gloire est considéré de 1 supérieur sur le Mur"
"You know one additional technique. Roll a ten-sided die again to determine the category, and then select one technique with a prerequisite of school rank 1 and learn that technique. You can perform that technique even if it is not normally allowed by your school.","Vous connaissez une technique de rang 1 supplémentaire déterminée par 1d10"
"Choose two of your character's rings; you may reduce the value of one of these rings by 1 to increase the value of the other by 1 (this still cannot raise a ring above 3). If you do not do so, choose one item of rarity 6 or lower and assign it to your starting outfit.","Vous pouvez baissez un anneau de 1 pour en augmenter un autre de 1, Si vous ne le faites pas, vous pouvez choisir un objet de rareté 6 ou moins à inclure dans votre équipement de départ"
"Travel","Voyage"
"Storm Fleet Tide Seer","Voyant des Marées de la Flotte Tempête"
"Seasoned","Vétéran"
"Common Clothes","Vêtement commun"
"Traveling Clothes","Vêtements de Voyage"
"Ceremonial Clothes","Vêtements de cérémonie"
"Yari of Air","Yari de l'Air"
"Blackmailed by [Character's Name]","[Personnage] vous fait chanter"
"weapon","arme"
"other","autre"
"skill","compétence"
"Ceremonial","de Cérémonie"
"skill_group","groupe de compétences"
"technique_group","groupe de technique"
"Eye of the Storm","l'Oeil du Cyclone"
"Sailor's Fortune","la Fortune du Marin"
"Wisdom of the Ages","la Sagesse des Anciens"
"Ichi's Second Sight","la double-vue de Ichi "
"Suijin's Embrace","le Baiser de Suijin"
"any","n'importe quel"
"Artisan's Appraisal","il de l'Expert"
